MEX,2003,6834810244
TUN,2002,6833206000
ROU,2007,6822778645
TUN,1996,6818296573
TUN,2014,6805911091
TUN,2012,6802604132
MLI,2000,6800083375
CAN,1978,6799479789
BOL,1970,6787719200
BFA,2000,6783878573
BOL,1969,6723546200
BOL,1994,6720935349
NLD,1974,6719885570
MEX,1969,6715766000
MEX,1967,6704657000
BFA,2003,6704551235
IRQ,2019,6693794068
UKR,2017,6670003236
IRQ,2018,6663811161
MEX,1982,6660532954
MEX,1968,6649148380
IRQ,2017,6633954073
ROU,2006,6629711914
TUN,2003,6613389000
MLI,1999,6607101430
IRQ,2016,6604229753
BOL,1984,6593863923
BFA,1999,6586139987
JPN,1970,6585246637
MEX,1981,6584847395
IRQ,1997,6583959000
TUN,1999,6576436669
IRQ,2015,6574643802
ROU,2008,6573565399
TUN,2017,6571573005
YEM,1971,6570743104
CAN,1970,6559622995
BOL,1993,6553904118
IRQ,2014,6545183968
TUN,1998,6544249669
TUN,2018,6527362409
UKR,2009,6527254500
TUN,1975,6524038000
IRQ,2013,6515876198
ROU,2005,6502529302
MEX,1980,6499068134
TUN,2015,6485816906
MEX,1994,6474158457
UKR,2005,6467107176
BOL,1968,6460785400
MEX,1972,6447700650
MEX,2002,6432605474
NLD,1973,6425762635
MEX,1979,6418400884
MEX,1973,6415979167
TUN,2016,6406329972
TUN,1992,6400410000
MLI,1982,6400059600
BFA,1998,6394510157
MEX,1985,6390678779
MEX,1966,6385472000
MEX,1993,6383608662
BOL,1992,6381599922
BOL,1967,6379026600
ROU,1971,6373272733
TUN,2019,6371120405
IRQ,2007,6371045000
MEX,1974,6368549846
MEX,1978,6358685464
MLI,1981,6350066300
YEM,1973,6349818286
MEX,1975,6343420495
MEX,1976,6313241477
MEX,1977,6311964170
BOL,1963,6300647500
TUN,1997,6293270856
MLI,1998,6292479733
TUN,1991,6290417600
MEX,1983,6289244569
MEX,1997,6288101103
BOL,1991,6274809504
IRQ,2003,6255024000
MLI,1980,6250060000
TUN,1974,6243039000
NLD,1972,6233432519
YEM,1972,6224366078
TUN,1995,6221842500
MEX,1995,6211011994
BFA,1997,6208285014
MEX,1996,6199342792
CAN,1977,6197480411
ROU,2009,6182979168
MEX,2001,6180417603
BOL,1962,6174636200
MEX,1971,6160665175
NLD,1971,6159104278
MLI,2001,6157474651
BOL,1966,6150717500
BOL,1965,6144609369
JPN,1967,6142272463
CAN,1968,6140499515
MLI,1979,6140056000
MEX,1984,6139955995
TUN,1994,6137453300
MEX,1992,6135253749
MEX,1970,6123588073
BOL,1990,6114905937
UKR,2018,6110813937
YEM,1964,6109736258
MLI,1978,6100053000
IRQ,2002,6100032000
BOL,1964,6097659000
MEX,1991,6087206493
MLI,1990,6086078000
MEX,1965,6082018326
TUN,1977,6062077750
MEX,2000,6061756601
TUN,1966,6051226500
ROU,1965,6046268510
IRQ,2001,6045028000
BOL,1986,6035395816
CAN,1975,6030579275
BFA,1996,6027487588
UKR,2019,6026190468
MEX,1962,6000721172
IRQ,1999,6000022000
MLI,1997,5992578623
ROU,1970,5985482072
TUN,1976,5979070000
TUN,1973,5969054540
TUN,1990,5966776690
BOL,1961,5965624200
MEX,1999,5964491044
CHN,2010,5951488555
MEX,1987,5944945723
MEX,1989,5879326417
YEM,1968,5875376873
CHN,2009,5873959053
ROU,1969,5867539219
MEX,1990,5861437055
MEX,1961,5859380614
ROU,2000,5856206643
BFA,1995,5851798993
IRQ,1996,5850017300
TUN,1985,5846579600
YEM,1961,5828848413
CAN,1967,5828542587
CHN,2016,5821037004
MEX,1998,5819719181
CHN,2018,5813702978
ROU,2010,5802635883
IRQ,1991,5800003600
MEX,1964,5791672072
CAN,1969,5789472280
MEX,1988,5777104467
CHN,2017,5775059513
MLI,1989,5771077040
ROU,1968,5766019812
CHN,2019,5753876768
MLI,1970,5750045650
MLI,1969,5750044850
MEX,1963,5731808065
DZA,1965,5726014600
MEX,1986,5717138512
DZA,1966,5714014300
TUN,1972,5711076060
JPN,1968,5709259931
TUN,1987,5707577600
MLI,1996,5707077733
CAN,1976,5692545577
BFA,1994,5681418428
NLD,1970,5651026481
MLI,1983,5644068400
CHN,2008,5642608905
MLI,1977,5630047000
JPN,1969,5621263588
TUN,1965,5601212000
TUN,1964,5601174260
MLI,1971,5600044700
CAN,1965,5596619691
TUN,1988,5581261800
CHN,2012,5576534243
TUN,1984,5561791500
YEM,1970,5553010566
TUN,1989,5548026000
YEM,1967,5535360079
MLI,1988,5527079650
BFA,1993,5515645163
CHN,2013,5500028114
CHN,2015,5458666215
MLI,1968,5450041400
ROU,2011,5436779026
MLI,1995,5431076734
ROU,1967,5413746472
TUN,1986,5409587600
CAN,1964,5392680014
ROU,1966,5378559433
ROU,2012,5372416856
CHN,2011,5362020495
BFA,1992,5354978534
JPN,1966,5348284280
MLI,1986,5340076000
MLI,1987,5329077520
CHN,2007,5306034589
MLI,1976,5300042500
CHN,2014,5297284968
TUN,1971,5246131300
ROU,2013,5243232968
TUN,1967,5201265500
MLI,1984,5200069500
IRQ,2006,5200040000
MLI,1967,5200036800
BFA,1991,5199017938
TUN,1983,5190835660
ROU,2014,5189394762
YEM,1962,5172167908
ROU,2004,5152541559
TUN,1978,5140832050
YEM,1966,5127896015
CAN,1962,5118781031
TUN,1961,5117148100
TUN,1969,5116268500
TUN,1982,5105835800
YEM,1969,5102763057
TUN,1963,5101168200
CAN,1966,5088561824
CHN,2006,5066253595
ROU,2003,5065405242
ROU,2015,5051388579
CHN,2005,5048152566
YEM,1963,5023081946
CAN,1961,5001826962
MLI,1985,5000075200
MLI,1975,5000038000
MLI,1966,5000035000
DZA,1961,4995011000
CAN,1963,4993718045
TUN,1980,4968068000
ROU,2016,4936822431
BFA,1990,4900562826
BFA,1989,4900512700
MLI,1965,4900037000
ROU,2001,4804744446
TUN,1962,4801148900
CHN,2004,4801117226
MLI,1972,4800038200
MLI,1994,4765934322
BFA,1988,4757493373
NLD,1969,4755760554
TUN,1970,4751190500
TUN,1981,4735060000
ROU,2017,4717656852
NLD,1968,4683122400
CHN,2002,4679117440
ROU,1962,4677723092
ROU,1964,4670833098
MLI,1993,4651764715
BFA,1987,4619475052
MLI,1964,4600038500
CHN,2003,4562023318
MLI,1992,4552965706
ROU,1963,4530097270
TUN,1968,4521260000
CHN,1997,4491415638
BFA,1986,4484456737
IRQ,2004,4473030000
DZA,1962,4469011600
MLI,1991,4468282750
ROU,2002,4454336617
IRQ,2005,4449037000
BGR,1990,4360165338
BFA,1985,4354439428
CHN,2001,4346341952
ROU,1961,4311538000
MLI,1974,4300033400
NLD,1967,4295921729
TUN,1979,4252049200
CHN,2000,4215612316
