97.2547173863,NLD,1999
97.19031736906,POL,1995
97.0488829108,AUS,1993
96.88191791,ZAF,1987
96.864496905,NLD,2015
96.824307003,POL,1994
96.7998321109,ARG,2015
96.77073068,IND,1980
96.4920654106,POL,2009
96.33084151,POL,1992
96.303993913,SAU,1995
96.290152528,NLD,2014
96.15138744024,POL,1998
96.1306429,IDN,1995
96.078328456,UKR,2016
95.772268151,ARG,2014
95.698783536,POL,2005
95.50341967,MEX,1980
95.47161298593,THA,2006
95.4182148087,AUS,1992
95.3666034009,ARG,2013
95.341260244,POL,2004
95.33675136,UKR,2015
95.291189642,TUR,2005
95.254994184,SAU,1993
94.864009106,ECU,2012
94.481539759,ECU,2015
94.44290730606,NLD,1995
94.39664167772,THA,2005
94.099778967,ECU,2013
93.939265167,ECU,2014
93.9221011775,ARG,2012
93.75367593024,POL,1999
93.64629243,AUS,1990
93.62036317006,KAZ,2008
93.53733054,AUS,1991
93.506624688,POL,2003
93.49627252,ESP,1983
93.32618893,ZAF,1986
93.15036990182,TWN,2001
92.99317775,ESP,1987
92.8936992135,SAU,1992
92.4839011,IDN,1994
92.16275533006,NLD,1994
92.15855112,ZAF,1985
91.92573413224,THA,2004
91.88617801,AUS,1989
91.80417087502,ARG,2011
91.6568312213,ARE,2010
91.6395197695,IDN,1997
91.33431715,ESP,1982
91.21981458806,NLD,1993
91.1937334003,POL,2000
91.163972841,POL,2001
90.868187655,ECU,2011
90.82462256,ESP,1986
90.55051139,SGS,1989
90.502723157067,TWN,2000
90.463310851,NLD,1991
90.44343494,ZAF,1984
90.18670027,ARE,2008
89.80596233,ESP,1985
89.63503675806,NLD,1992
89.610302449507,ARG,2010
89.305773204,POL,2002
88.5018571707,ARE,2009
88.139113152,TUR,2004
88.082943927,SAU,1991
88.070749479,KAZ,1993
87.9343834195,IDN,1998
87.89772277006,KAZ,2011
87.824629539007,ARG,2008
87.777555695,ECU,2010
87.65395472036,KAZ,2013
87.4821869,IDN,1993
87.3465296,ESP,1984
87.18719358324,VAT,2012
86.87855941021,KAZ,2012
86.85296863,AUS,1988
86.777158165,MYS,2014
86.7291317395,IDN,1996
86.39090685,SGP,2016
86.176673121,NLD,1990
85.760300860247,ARG,2009
85.306515001,KAZ,2016
85.254425446,KAZ,1994
84.94065155114,THA,2003
84.68196057,TWN,1999
84.556046054014,ECU,2009
84.38223182,IDN,1992
84.352300549,MYS,2016
84.313204,SAU,1990
84.298968193,ESP,1981
84.284982921007,ARG,2007
84.0455407163,VAT,2014
83.88103669,ZAF,1983
83.8454442,SGS,1988
83.743295974,SGP,2015
83.617394634,TUR,2003
83.30571748096,KAZ,2014
83.3046848368,TUR,2000
83.300386355,AUS,1987
83.276797585306,ARG,2006
83.136506397,MYS,2015
83.08593614,MYS,2013
82.42519008624,VAT,2013
82.348432341,KAZ,2015
82.2957433935,NLD,1989
82.2484469,NLD,1980
82.140415491,ESP,1980
81.87843887006,KAZ,2007
81.67367744112,NLD,1988
81.63944324018,NLD,1987
81.4142412723,SGP,2014
81.39812278,ZAF,1982
81.276422606,TUR,2002
81.099082,IDN,1991
